current (A) - I-V	voltage (V) - I-V	
9.200000E-3	4.087865E-6	
9.400000E-3	3.133164E-6	
9.600000E-3	6.951968E-6	
9.800000E-3	4.087865E-6	
1.000000E-2	6.951968E-6	
1.020000E-2	5.042566E-6	
1.040000E-2	1.223762E-6	
1.060000E-2	-7.368502E-6	
1.080000E-2	2.178463E-6	
1.100000E-2	-6.413807E-6	
1.120000E-2	-5.457813E-6	
1.140000E-2	3.132514E-6	
1.160000E-2	2.690606E-7	
1.180000E-2	5.995968E-6	
1.200000E-2	5.041483E-6	
1.220000E-2	-4.503334E-6	
1.240000E-2	1.223545E-6	
1.260000E-2	5.995968E-6	
1.280000E-2	-1.639897E-6	
1.300000E-2	-3.548855E-6	
1.320000E-2	3.132514E-6	
1.340000E-2	-7.366771E-6	
1.360000E-2	-1.639552E-6	
1.380000E-2	-1.118261E-5	
1.400000E-2	-1.639552E-6	
1.420000E-2	-7.365389E-6	
1.440000E-2	-7.365389E-6	
1.460000E-2	-3.548164E-6	
1.480000E-2	-1.213692E-5	
1.500000E-2	-9.274001E-6	
1.520000E-2	-1.118261E-5	
1.540000E-2	-1.118261E-5	
1.560000E-2	-1.022831E-5	
1.580000E-2	-1.690845E-5	
1.600000E-2	-1.786487E-5	
1.620000E-2	-1.691045E-5	
1.640000E-2	-1.881929E-5	
1.660000E-2	-1.500162E-5	
1.680000E-2	-2.168254E-5	
1.700000E-2	-1.881929E-5	
1.720000E-2	-1.881929E-5	
1.740000E-2	-2.645463E-5	
1.760000E-2	-2.836346E-5	
1.780000E-2	-3.599880E-5	
1.800000E-2	-3.790764E-5	
1.820000E-2	-4.172531E-5	
1.840000E-2	-4.554207E-5	
1.860000E-2	-3.790688E-5	
1.880000E-2	-4.363328E-5	
1.900000E-2	-4.172448E-5	
1.920000E-2	-4.935967E-5	
1.940000E-2	-4.840527E-5	
1.960000E-2	-4.267888E-5	
1.980000E-2	-5.031407E-5	
